7421	0	16.0085	14.3858	74.6402000000002	56.3961000000001	66.8503	103.8796	19.4582	4.7963	11.3336	20.9335	28.3413	63.1122000000001	48.2488	29.2039	8.4256	79.2908999999999	43.7361999999999	33.8211	88.5033999999998	58.0083999999998	38.0492999999999	23.5693	39.4886	48.2294000000001	43.21	34.5124	27.8165	58.8716	49.3741000000001	38.973	58.8488000000002	34.117	47.8347999999999	21.5727	16.8312	44.8871000000001	71.3571999999999	59.3950999999999	38.6994	57.5774999999999	53.5861999999999	22.6857	19.1712	13.8906	22.8666	50.7537	47.5866	44.7011000000001	52.4122999999999	35.92	35.9004	7.6196
7621	0	7.3964	23.1211	99.4284999999998	32.7288	93.3159000000001	121.631	23.3225	25.0012	18.2267	2.7486	15.0214	24.2970999999999	49.2095	26.2201	26.1439	54.2438	30.5379	41.7714	82.6051999999997	69.3149000000001	19.0401	51.6852	30.38	44.1315	49.1644000000001	7.22960000000001	27.127	20.1194	46.3271	21.281	72.4240000000001	47.2422	28.6303	14.0212	16.9498	66.8799000000001	60.2357	40.8188999999999	33.2102	42.055	41.8073000000001	12.4946	1.6567	28.3747	31.863	62.5709	64.1435000000002	72.2929000000001	48.9651999999999	28.3972	44.3928999999999	10.2755
7821	0	13.644	50.1887	82.5895000000001	52.7355	99.2943000000001	101.8097	60.4393999999998	42.4615	26.9607	14.1122	14.4907	27.2007	24.8561	58.4193	42.6487	81.5279000000002	53.1056999999999	71.1592	105.1848	76.6359	67.9064	21.0154	48.9136	55.0974	55.3304999999999	27.4692	33.6341	66.0478	67.2270999999999	71.1941	94.6163999999998	52.2613	55.2734	34.8632	72.5479	50.4072	56.2330000000001	66.7974000000002	78.5402999999999	97.6740999999999	47.2679	24.8662	31.4357	41.3170999999999	69.8875	109.8499	70.834	97.8955000000001	50.0418999999999	84.3851	43.5088	4.2513
8021	0	12.9656	41.6424	41.7937	27.1051	68.6427	88.0739000000001	42.1408	34.0148	57.0962	22.618	26.882	12.439	11.923	14.7949	25.5457	57.8023999999999	37.7897999999999	54.0574999999999	26.0485	41.6386999999998	20.2639	15.1922	43.5640999999999	17.5553	25.7846999999999	28.4384	22.3094	39.4720999999999	79.3268999999999	32.0449	16.8398	30.8741	31.948	21.4418	19.5501	79.2000000000001	27.4974	35.6816	39.7624	30.5314	14.5622	22.065	19.6059	19.0762	34.8761000000001	32.2798	43.4978	42.6315	38.9519	29.3129	19.5519	2.6443
8221	0	9.5067	28.4875000000001	62.8630999999999	19.7732	94.9860999999999	103.6559	44.9153999999999	13.962	43.4418	46.9443000000001	23.8966	11.595	9.5371	1.4184	7.84360000000001	66.8322	31.6436	21.3296999999999	39.9282	35.7389	22.4742	67.4935	38.9964999999999	38.4327999999999	43.281	10.4827	25.5891	39.7732	65.5301000000003	29.9987	35.0492	7.4742	45.7436	6.4641	28.7393999999999	55.2389000000001	43.1764	47.4944000000001	39.2027	23.9937000000002	29.5441	11.2592	6.8635	31.9664	14.8023	10.4179	24.0501	89.2341999999999	37.1327	31.5341	47.175	10.917
8421	0	6.6404	7.5491	27.3417	33.7718000000001	99.6269000000001	50.1138	27.9768	12.6744	26.0532000000001	25.2654	54.1771000000001	14.5625	1.4074	0	0	16.6068	38.0262999999999	9.24370000000001	35.8759	29.7658	34.9435	20.3931	22.133	11.0068	36.5246	9.887	0.9079	4.7429	36.2085	30.3563	16.8306	10.1056	2.968	6.47250000000001	16.1202	41.1656	7.94959999999999	24.573	27.7224	33.9075	22.4471	12.1614	0	40.7547	14.1907	35.294	56.5423000000001	35.4325	26.2744	22.547	9.421	6.1883
8621	0	7.46980000000001	30.9789	14.8921	38.1413000000001	52.9389999999999	67.1611	13.665	5.8182	8.2219	25.3693	40.1880999999999	24.9741	7.5872	0	0	10.4155	10.7	21.777	57.343	58.4875999999999	35.9992	34.9563	38.254	33.2820999999999	29.2658	20.3126	26.7376	32.149	56.4764999999999	30.2219	28.7284	13.757	32.9418	23.7435	27.6188	55.7181	61.4923	48.8723	36.1709	19.3328	16.5951	20.4674	5.7897	54.4726	23.0737	36.2845	37.1515	62.639	27.6562	37.7056	36.2665	9.5446
8821	0	76.2118	63.7196000000002	16.6299	27.3597	87.3994000000001	97.0881999999998	49.6447	37.8767999999999	73.6222	51.1211	75.0049000000001	54.2477	63.1772	16.421	9.41059999999999	6.5347	7.08019999999999	28.7805	60.2933999999998	45.3345	42.0644	46.0722	47.7684	46.6875000000001	44.9136	21.7652	13.2341	67.1736	50.6801	34.6501999999999	55.0751	21.8741	54.4066000000001	12.1043	30.5285	62.3491	45.7517	51.1685	17.055	39.6791	35.0871	9.86850000000001	7.3774	16.5026	36.9169	50.4661999999998	40.7611	91.9591	34.0451	41.9481	23.1301	3.6695
9021	0	50.1304999999999	32.6371	14.174	26.8708	75.5237	58.0754	34.7859	29.8564	41.2555	28.0213	50.8156999999999	33.9163	30.0872	34.729	9.2959	6.809	13.7089	15.4462	35.2760000000001	49.4965	47.9679	40.4864	15.6687	39.2077	28.5835	8.70049999999999	8.9954	35.8792	46.9342	20.1176	42.2235	5.0627	34.4857	15.7385	41.0829000000001	52.1319999999999	73.7082	33.6548000000001	14.3299	44.0716999999999	11.4333	1.3904	0	31.7369	55.4296	38.1151	57.2022000000001	60.2731999999999	24.0639	11.1626	23.38	7.598
9221	0	64.2625000000001	9.1433	35.4542	68.4562999999998	80.0509999999998	118.0969	73.4477999999999	36.7722	32.4321	40.4730000000001	65.9065000000001	51.6079	19.8093	9.1931	19.7747	26.7333	14.7288	16.4606	16.3211	17.3273	53.364	35.8618	66.3763	49.7628999999999	47.6517999999999	46.9118000000001	45.8867000000001	43.5195	110.6674	56.5218000000001	80.9471999999998	52.0282	65.4102	37.1774	37.565	54.0114	72.3053000000001	51.6606000000001	76.6924999999998	66.6809	39.9764000000001	43.8157000000001	32.2091	55.2967000000001	39.2224	84.9331	70.2171000000002	127.1931	17.93	65.3079999999999	56.9644	14.4637
9421	0	73.7811	51.7806999999999	57.0730999999999	37.4613	77.5420000000001	123.5346	72.6474000000002	20.7669	81.1596	76.8385000000002	98.8085999999997	25.4488	37.7113	32.2605	52.0253999999999	54.0982999999999	34.1583	15.8633	13.1289	21.3318	11.1351	41.1362000000001	38.4486	43.6722	55.4072	29.21	27.0075	68.3245	64.5740000000001	55.2886999999999	57.5416	22.0634	29.9208	11.6724	27.7543	90.3882000000002	59.5198999999999	63.1803000000001	31.2971	47.6134	40.5589	15.0839	11.3958	26.5578	15.0698	74.2014000000001	54.7525999999999	34.8039	26.9617	84.6256000000003	36.2793	0.584
9621	0	77.2574	27.1178	18.1371	43.4144	88.4392	113.728	44.9711	38.423	53.4427	63.8932	69.0907	38.8527	32.8207	28.0682	55.1832	40.7529	42.9687	16.6862	20.4375	10.5232	16.5515	15.4182	46.9104000000001	35.7662	40.2528	16.1498	33.4937	56.7852000000001	67.5898999999999	63.6342	25.3671	23.7951	71.3281	37.7416	23.672	54.5692999999999	82.3878	40.4511000000001	77.4161000000001	62.5318	41.6861	38.162	27.2417	44.2659999999999	82.5075999999999	99.0845	51.5921	36.6054	62.5629999999999	42.7927000000001	53.0603999999999	5.8463
9821	0	64.4431000000001	12.5094	22.2744	31.0943	57.5987000000001	76.3559	42.8151	41.8028999999999	36.1943999999999	18.6228	62.7804	16.4643	21.5591	33.7046	31.8327	36.7608	45.9244	50.3464000000001	10.9939	16.3843	4.23	16.0813	18.6817	21.3545	33.7393	36.9792	27.563	20.7575	66.9401	42.2763	20.3933	50.7567000000001	13.6517	15.7704	18.1285	51.0867999999999	30.8338	50.7008000000001	28.1369	20.6464	28.6981	18.2569	32.057	45.5833999999999	70.4997	50.6563	26.579	38.9179000000001	19.3674	37.2821	26.9151	2.9408
10021	0	21.7789	22.9121	13.625	14.379	110.2823	68.0960000000001	64.8893	29.7537999999999	22.8137	50.0436	19.7794	15.0252	64.097	17.8545	32.4286	44.1046	37.6652000000001	34.306	39.6349	15.3	15.8959	6.1905	16.5244	11.5052	50.5477	16.606	15.6259	16.2098	62.9528999999998	14.9167	48.0917000000001	12.9953	28.9733	21.4344	16.7814	39.3828999999999	54.4349000000001	39.7312	18.0193	49.4851	27.9902	12.033	15.9781	25.8371	16.8446	41.5614	43.3746999999999	36.9564	31.2489	41.4046	27.3652	3.4173
10221	0	59.6153	13.064	7.98800000000001	48.5225	61.0613	99.2253	36.1459	23.7246	37.7905999999999	29.3193999999999	46.675	41.7432	36.9255	20.3497	36.5196	45.7656000000001	15.2399	61.4665000000001	36.8559000000001	44.2598000000001	17.5824	15.9605	2.1002	14.1735	39.7394000000001	18.0476	10.3506	32.7871	57.262	32.4974	43.7282	30.431	27.6031	30.147	18.9418	73.5988	53.2754999999998	49.5403000000001	52.7954000000001	12.1451	20.9227	35.0848	3.9991	18.8447	19.8008	41.9929	32.2301	75.5893000000002	28.337	29.8893	37.4619	5.5138
10421	0	30.6906	23.693	25.9406	44.7401	48.9799999999999	53.8382	31.9651	36.7901000000001	45.4269	42.3660000000001	52.0348000000001	17.0478	36.0473999999999	10.8047	31.2035	40.9406	36.8091	46.0283	39.5812	33.6014	19.8823	11.2311	13.9235	4.9294	12.9607	4.7948	10.2073	88.8809	87.7144000000002	60.0939999999999	23.7336	23.548	48.9115999999999	26.5022	27.0782	61.697	66.0432000000001	58.1082000000002	36.247	30.9202	39.4885	19.2669	12.3833	31.753	33.5058	48.0348	63.5555000000001	52.6987	21.9722000000001	57.2758999999999	18.959	1.17
10621	0	63.3542000000001	28.1917	25.1962	31.8051	59.2155000000001	67.4184	26.7055	27.4475	39.4773000000001	44.1093	49.9088	23.6227999999999	39.1017	33.0456000000001	26.7051999999999	41.9154999999999	26.8527	43.7051999999999	51.7841	34.5654000000002	32.2422	47.0975	37.727	12.4193	3.8614	3.645	7.1242	47.6312999999999	32.1433	22.8254	17.4063	8.9111	18.287	15.7052	17.1014	46.7072	45.8006	24.5447999999999	28.6165	23.6446	34.4361	9.6134	7.8709	30.5477	20.2447	76.5544999999999	44.9749000000001	29.0021	18.0053	35.2153	15.2487	1.5791
10821	0	43.7219	25.7255	52.4827000000001	8.99129999999998	62.3847999999999	47.0595999999999	24.9058	15.6159	32.059	6.8312	23.7075	26.1478	10.3321	9.354	19.7651	21.026	8.32679999999999	44.0243	27.4921	14.788	33.7251	16.2267	16.0799	4.5725	3.645	0	0	2.1069	35.8974	11.8827	29.3599	4.6314	24.0649	0.5645	17.3694	34.3398	31.9906000000001	9.66500000000001	22.2542	9.6657	16.9011	20.2493	0	7.503	12.788	18.1765	22.2041	65.2377	7.7805	22.8777	18.7677	6.5619
11021	0	32.6798999999999	30.5884	16.2682	19.0627	40.2877	97.8548999999997	25.3322	29.8001	25.6265	26.3853	30.4020999999999	21.7751	24.8987	0.8799	25.3702	12.9307	8.9104	40.854	25.2176	32.4506	26.5098	14.3916	10.2336	8.8953	6.1147	0	0.7764	6.26230000000001	20.6047	48.5371	57.2027	23.5358	20.8465	28.5067	21.4913	83.3408	41.884	43.7748	33.7686	38.7444000000001	27.8461	14.058	0.6754	56.3641	12.6677	47.1717	44.8192	52.2020999999999	21.5167	51.214	26.8949	6.535
11221	0	78.5910000000002	37.2212	23.9896	12.6854	61.6743000000001	81.0547	16.8055	49.5518	55.2794	19.2556	60.2917999999999	38.5208	38.2698	4.1925	30.9059	63.7318	33.6399	40.2005999999999	66.8509	51.8362	20.55	15.5491	30.6827	84.8575999999999	45.2206999999999	2.0635	6.1539	2.3314	15.0895	19.7381	46.5393	28.2248	80.8955000000002	32.1709	46.5977	52.7536999999999	57.7583999999999	52.1301000000001	41.9839000000001	52.3958	22.7998	27.9366	11.9005	62.3601999999999	25.1047	49.1832	48.1023	75.6259999999999	49.1082	67.3842999999999	54.077	9.4404
11421	0	69.3454000000002	44.8680999999999	47.4608	22.0339	85.1245000000001	83.3485000000001	63.0931	25.9482	45.7952	42.9585000000001	60.6435	75.5155	62.3067000000001	33.9291	52.0916	45.9804	43.8773000000001	103.0768	59.1674000000001	62.3072000000001	62.5856	60.5152	52.7693	80.1138	30.5328000000001	32.8709	17.2549	14.4725	4.7068	24.6567	19.0017	5.5894	19.1391	25.328	22.6138	40.0705	46.5737000000001	48.1974999999999	37.6766999999999	22.9704	24.8772	9.02899999999999	9.71590000000001	59.4647	13.4932	67.2777999999998	53.1908999999999	65.1850000000001	41.3501	22.947	25.3749	2.9881
11621	0	23.9583	50.6067000000001	25.8139	22.2782	33.8241	107.7817	33.2241000000001	33.1824999999999	35.0114	20.3984	66.3967999999999	31.3501	27.5088	27.2222	27.9833	32.2651999999999	18.7132	52.9148	50.5483	58.6737	38.7648000000001	13.122	30.9516	55.7782	21.4371	10.829	44.7411000000001	18.2238	20.4566	17.2247	0	11.4762	25.7091	17.5327	41.2882	49.3072999999999	49.7962000000001	39.8979	21.1066	16.6101	8.2959	1.84	7.9703	30.9425	18.4156	31.3533000000001	29.277	47.4177000000001	16.9714	36.1983	25.1512	12.0654
11821	0	63.9448000000002	52.0214999999999	25.9658	13.099	116.4196	85.9323000000001	42.0265	44.6691	54.0535	67.9991000000001	84.9970999999997	16.3653	31.9817	15.7063	25.7695	50.2337999999999	39.0731	73.0069999999999	52.9683	23.0924	18.6649	43.5685	37.8804999999999	21.9790999999999	16.5789	27.5747	53.5387	43.8678	18.52	0	5.13099999999999	5.3756	6.94579999999999	31.0051	29.8011	57.535	35.3949000000001	2.275	18.4676	36.3649	18.0198	0	1.3867	41.2986	18.8276	6.6188	31.8601	63.2761	14.0899	35.1646	40.1522	7.3037
12021	0	35.2063	36.7657	27.5798	19.1157	52.7568	96.0135999999998	18.2336	21.0015	31.423	42.9866000000001	48.5274000000001	26.4286	7.2644	9.17829999999999	13.2134	18.6141	5.0146	48.2873999999999	21.2329	21.5659	45.6674	12.4271	26.5612999999999	21.2801	8.8922	4.3565	22.6705	26.7716	5.5585	11.002	5.2693	2.5727	10.7806	8.586	62.0294	71.7087999999998	28.3706	79.6233	49.8028	56.7508999999999	24.8497	39.3842	17.9338	48.8401999999999	22.5944	67.8764	44.8572999999999	78.8541000000001	28.5445	64.4111	50.7586999999999	10.0342
12221	0	58.9377000000001	24.2432	42.1287000000001	7.8113	68.8606000000001	76.4698999999999	37.5721	23.509	43.794	27.4410000000001	49.2453000000001	28.8419	43.5981	2.968	30.4335	48.979	32.5981	58.2552	28.139	64.5904999999998	12.9143	25.93	26.1237	43.5382	17.3888	22.668	19.9506	73.4221	17.8557	24.1594	6.64179999999999	10.5017	0.908	12.7591	16.05	6.83710000000001	17.4352	31.1076	21.884	16.1226	16.0591	8.6438	12.8042	25.5839	29.231	33.7423	19.369	44.7944	20.6529	19.7846	20.8461	3.3859
12421	0	12.7341	39.8167	11.8634	10.811	51.5127000000002	55.0545000000001	18.2442	21.4249	20.7862	12.803	32.8535	21.3809	6.29	5.8259	22.7259	11.9129	13.8887	33.549	11.2035	35.5093	15.2538	20.4617	27.2734000000001	23.9559	15.269	0.5553	26.6761	30.204	24.17	16.0503	29.6609	8.1742	12.4285	4.86	4.8134	5.4139	45.8312	39.992	17.6372	21.0495	32.8713	4.8895	0	17.8862	30.3324	37.4803	19.3463	51.0714000000002	11.4691	31.3039999999999	39.3329	11.6745
12621	0	39.0247	25.158	25.3211	32.0076	50.0323999999999	84.1583999999997	21.0397	35.69	15.4508	16.1495	66.7563	19.1541	26.9416	14.9983	25.707	29.7548	38.8299	34.3009	24.7756	22.7006	17.496	16.353	17.5442	26.0103	16.5387	15.9967	20.0306	42.9113999999999	21.7162	39.1872999999999	28.4848	58.1312000000001	15.4309	4.7206	1.9328	22.4169	44.5774	64.7511999999999	52.1742	81.9775999999998	20.4178000000001	51.2628	38.1494000000001	43.6679999999999	43.2758000000001	82.4926999999999	66.2065000000001	56.8554	72.0441000000002	79.1695	36.1496000000001	2.637
12821	0	36.619	72.2677000000001	37.8031000000001	23.4336	59.2130999999998	111.7726	76.8668999999999	15.6769	42.2387000000001	64.3074	45.604	73.2185999999999	52.2905	39.9851999999999	53.256	58.7123	47.0205	50.5998	83.5142999999999	50.343	49.003	36.7088	69.3306000000001	58.1739999999999	43.6736	32.3926	74.9917999999999	46.9262000000001	36.9418	46.2865999999999	52.7814999999999	67.0659999999998	6.7481	5.1675	22.0188	25.1736	31.0942	24.3988	48.7338999999999	34.0411	29.0307	20.2667	7.7748	40.85	21.5795	96.8902000000004	46.7057	126.3189	23.9221	31.2341	29.8808	7.9417
13021	0	78.7308	87.1919	37.8719	16.2015	111.5023	110.1845	17.2876	52.5232999999998	65.9977	57.1089999999999	52.7035000000001	26.5127	40.9215	7.2895	58.3015	42.9717000000001	70.2539000000001	68.5760000000002	51.7778	78.6557999999999	28.1299	50.7947000000001	49.1293999999999	61.5159000000001	42.6562	28.0617	39.0408000000001	53.8739999999999	43.5185	45.5006	32.9152	26.5675	17.1165	43.2616	42.0217	30.2064	12.696	18.3002	23.665	36.9298	27.3217	9.9691	21.1113	19.4066	58.1992999999999	49.5676999999999	41.9494000000001	42.7314	51.6352	44.6642999999999	29.5744	6.9623
13221	0	94.7117	46.7831	35.4956	16.2297	86.1622999999999	70.4576999999999	41.5561	28.2265	56.3923999999999	38.0037999999999	60.1749000000001	34.6282	45.0088000000001	22.9186	46.3847	48.0827	31.0284	45.2705	57.6745	36.1721	47.9902	38.2886	45.0162999999999	54.1307000000001	23.8148	8.37330000000001	39.2874	47.2281	44.9874	36.8879	2.0772	71.4146	29.2495	35.9927	62.1312999999999	22.997	16.3539	1.5408	8.1282	15.4851	13.4	12.0489	7.4166	36.7806	30.7348	47.3043	17.6306	92.5819999999998	20.5603	19.7686	11.7015	1.285
13421	0	12.0819	60.2864	22.0501	15.8751	42.9966000000001	80.7989999999999	40.1425000000001	44.6318	35.529	29.8446	71.8198000000002	37.3631	36.7705	22.8476	33.4192	16.3744	13.7167	70.5576	25.7855	71.6728999999999	27.5805	16.9289	50.2954000000001	33.1894	26.6261	20.366	29.7663	37.0976000000001	35.8756	18.7466	17.2723	44.8635	20.1513	16.5987	48.9755	44.4761	21.6405	7.7839	4.5505	5.47300000000001	18.6607	7.2833	6.452	63.4389	34.1397	75.1788	53.03	43.6847000000002	11.296	41.6656999999999	32.4287	4.221
13621	0	103.8576	48.6542	20.1301	15.2905	49.4181000000001	45.1288999999999	49.6952	22.9855000000001	53.0683	38.8538	91.8929000000002	29.2249	21.2222000000001	30.8326	18.3616	36.4942	42.4029	60.7115	45.165	57.379	20.0053	46.3385000000001	12.1124	27.3493	22.3317	8.9804	36.3518000000001	45.0348	20.5144	15.2537	33.8463	49.1015999999999	14.4126	19.9419	76.7190000000001	30.4103	34.0336	15.0673	5.3608	0	14.5949	5.482	30.8379	42.4997	41.4481	67.5756	40.4739	32.2789	38.7606	43.0789	26.6909	1.742
13821	0	67.0215000000001	32.8583	19.9587	5.1321	54.6025	50.3218	39.5601999999999	14.5869	47.7635000000002	37.3084	41.8712999999999	13.6845	26.5989	19.5157	14.8946	32.9285	9.05940000000001	35.9757	37.8959000000001	38.86	27.0928	26.5544999999999	18.4692	35.74	32.0981	16.3783	24.5289	20.0295	22.2096	7.9998	16.0271	21.056	13.9525	30.0314000000001	18.8962	26.4933	24.1009	12.1247	17.6269	12.3204	0	0	7.4804	49.3533	13.6755	44.9225000000001	30.7583	24.5885	13.4443	51.8737000000001	6.14109999999999	1.124
14021	0	44.8168	22.0609	16.3551	30.1707	51.1498	38.9164999999999	23.037	21.9492	20.4426	11.5743	21.9334	21.5899	11.007	11.8034	18.951	8.7123	1.2575	39.7988999999999	14.2601	34.3692	17.1845	11.5787	32.3199	18.2828	8.6391	19.5641	14.041	23.8829	8.5019	1.4967	0	32.6781	8.1233	4.3591	47.1183	18.297	9.29799999999999	11.9041	7.0623	5.02	0	0	0	7.9572	17.1068	31.5894	19.2385	38.0054	5.0804	30.8592	15.8841	5.383
14221	0	7.3631	34.4328	18.6916	8.1101	32.9996	40.892	18.3321	6.2181	18.2531	1.5547	28.0538	15.9869	5.5408	0	5.4105	6.3601	0	27.7435	11.2212	25.671	30.8554	15.1327	3.4916	11.6216	7.8573	0	0.6644	9.36	9.4117	7.5543	0.9942	16.2659	12.0895	0	34.6297	6.8433	19.0491	6.9936	6.2779	27.6079	6.4927	0	0	0	20.104	50.162	34.6620999999999	60.5119999999999	10.0384	49.594	23.7522	4.0177
14421	0	56.6277000000001	22.5706	39.9139	37.8631	76.9213000000001	44.2462	23.9508	12.284	13.1358	23.3246	36.5981	17.8686	29.1091	37.4989	48.0855999999999	15.4438	28.3492	49.1185000000001	24.5056	40.0595	39.6551999999999	25.3204	17.4293	28.6974	26.7149	7.503	50.8023	56.4403999999998	53.989	25.6625	34.9399	43.7335	22.6707	15.8849	38.7572	38.8282000000001	16.1671	32.7689	55.1599	36.5168	44.9863	7.83819999999999	0	0	6.8311	26.9251	55.8633999999999	64.1125000000001	21.9873	54.9885999999999	23.2299	9.8985
14621	0	17.7772	85.7571	10.1642	40.8395999999999	50.2835	32.9603	19.0893	12.3742	21.3659	30.4008	64.6875	31.1579	14.6933	12.4018	21.8275	32.6625	49.7132	36.0487999999999	13.6105	77.7113999999999	64.0678000000001	15.0216	18.254	31.692	18.9209	12.788	10.7215	22.8791	12.736	15.1537	16.6521	21.3309	26.7908	26.5574	38.8031000000001	20.4839	51.6144999999999	27.3108	31.9766	37.9747	12.4691	15.231	19.238	5.9542	0	27.0048999999999	29.2647	23.9167	31.4254	22.8347	41.3373999999999	12.7617
14821	0	48.1206	32.7615	29.1425	54.8105999999999	67.4955	90.1947000000001	41.9693999999999	49.5257999999999	46.4748999999999	55.7777	101.2847	31.4737	10.3766	33.2473	32.0092	46.0383	34.4421	74.1609999999998	70.9968	91.3833999999997	47.7584999999998	37.29	39.8263999999999	41.5663	68.7080999999999	16.6351	40.5565000000001	44.3653	58.9607999999999	30.5055	6.5319	59.5994999999999	30.3656	34.21	69.7686	89.0489000000001	43.9748999999998	44.8036000000001	71.6442000000001	65.3000999999999	39.0542	29.9759	43.1476	23.2688	25.5259	18.4152	13.7426	40.4059	37.3729	115.36	57.0392	8.7831
